player_id,from_id,to_id,date
42267,968,2282,2008-07-01
42267,123,968,2006-07-01
126688,162,123,2012-07-01
126688,123,162,2011-07-01
342202,162,123,2021-07-01
342202,123,162,2021-06-30
342202,162,123,2020-09-21
342202,123,162,2020-06-30
342202,162,123,2020-02-12
342202,520,162,2019-12-31
342202,162,520,2019-07-01
342202,273,162,2019-06-30
342202,162,273,2019-01-31
342202,123,162,2016-07-01
6854,162,123,2012-07-01
6854,273,162,2010-07-01
6854,306,273,2007-07-01
6854,123,306,2002-07-01
111018,520,123,2019-07-01
111018,1096,520,2017-08-31
111018,123,1096,2016-11-06
111018,162,123,2012-07-17
111018,123,162,2011-07-01
126683,27221,123,2023-07-01
126683,1095,27221,2023-02-06
126683,1421,1095,2020-10-05
126683,1095,1421,2018-07-01
126683,123,1095,2016-07-01
126683,162,123,2014-07-17
126683,738,162,2014-06-30
126683,162,738,2013-08-02
126683,123,162,2011-07-01
104331,162,123,2011-07-01
104331,123,162,2009-01-01
342204,520,123,2019-06-30
342204,123,520,2018-07-01
43242,3205,123,2017-07-01
43242,1158,3205,2016-08-12
43242,162,1158,2015-06-30
43242,1158,162,2015-01-31
43242,290,1158,2012-07-21
43242,3911,290,2009-06-30
43242,290,3911,2009-01-02
43242,123,290,2007-07-01
3914,162,123,2011-07-01
3914,123,162,2011-02-01
3914,18544,123,2010-03-01
3914,123,18544,2010-01-29
3914,618,123,2008-09-24
3914,40,618,2005-07-01
3914,618,40,2005-06-30
3914,40,618,2004-08-01
3914,1158,40,2002-06-30
3914,40,1158,2001-07-01
3914,123,40,1998-07-01
265569,123,152,2023-02-17
265569,162,123,2021-09-08
265569,40,162,2020-06-30
265569,162,40,2019-08-30
265569,618,162,2019-06-30
265569,162,618,2019-01-31
265569,123,162,2018-06-30
265569,162,123,2017-08-16
265569,123,162,2017-06-30
265569,162,123,2016-07-02
265569,123,162,2016-07-01
15796,968,123,2016-12-08
15796,123,968,2016-01-14
15796,162,123,2011-08-01
15796,123,162,2009-01-01
15796,1184,123,2008-06-30
15796,123,1184,2007-07-01
170460,2969,123,2023-07-01
170460,123,2969,2021-07-12
170460,415,123,2019-07-01
170460,3911,415,2019-06-30
170460,415,3911,2018-07-27
170460,3911,415,2018-06-30
170460,415,3911,2017-07-13
170460,162,415,2016-07-01
170460,1095,162,2016-06-30
170460,162,1095,2014-07-01
170460,123,162,2013-07-01
44689,1147,123,2015-07-03
44689,123,1147,2014-08-25
44689,162,123,2014-01-31
44689,123,162,2011-08-22
290928,2969,123,2018-07-20
290928,123,2969,2018-06-30
290928,2969,123,2018-01-15
290928,162,2969,2016-07-04
290928,123,162,2016-06-30
290928,162,123,2015-07-21
290928,123,162,2014-12-01
164769,3911,123,2014-06-30
164769,123,3911,2013-07-01
77835,589,123,2020-08-04
77835,123,589,2020-01-31
77835,2381,123,2019-07-01
77835,123,2381,2017-09-07
77835,162,123,2016-07-01
77835,123,162,2016-06-30
77835,162,123,2015-07-09
77835,123,162,2015-06-30
77835,162,123,2014-07-07
77835,123,162,2014-06-30
77835,162,123,2013-08-31
77835,290,162,2012-07-01
77835,123,290,2008-07-01
44787,200,123,2017-07-28
44787,162,200,2014-07-01
44787,123,162,2013-06-30
44787,162,123,2013-01-30
44787,123,162,2012-01-25
44787,11,123,2011-01-31
44787,499,11,2010-12-23
44787,11,499,2010-08-31
44787,123,11,2009-05-25
44787,11,123,2008-08-22
44787,123,11,2008-07-01
39914,1147,123,2023-07-01
39914,123,1147,2017-07-01
39914,1158,123,2015-07-01
39914,162,1158,2011-07-01
39914,123,162,2009-08-31
92181,162,123,2013-09-02
92181,290,162,2013-06-30
92181,162,290,2012-07-01
92181,123,162,2011-07-01
189744,1158,157,2022-09-01
189744,162,1158,2019-07-23
189744,520,162,2019-06-30
189744,162,520,2017-01-02
189744,273,162,2016-12-31
189744,162,273,2016-07-01
189744,123,162,2015-06-30
189744,162,123,2014-07-02
189744,123,162,2014-07-01
34512,162,123,2012-07-06
34512,123,162,2012-06-30
34512,162,123,2011-08-29
34512,290,162,2010-07-01
34512,123,290,2006-07-01
5469,162,123,2014-07-01
5469,172,162,2010-07-01
5469,123,172,2009-07-15
5469,826,123,2007-07-01
5469,347,826,2001-06-30
5469,826,347,2001-01-29
5469,123,826,1999-07-01
68203,826,123,2019-01-01
68203,1147,826,2018-06-30
68203,826,1147,2018-01-26
68203,1147,826,2017-08-31
68203,123,1147,2016-07-29
68203,2420,123,2014-08-11
68203,123,2420,2013-07-16
68203,162,123,2011-06-01
68203,123,162,2011-01-28
68203,40,123,2011-01-18
68203,123,40,2010-08-25
68203,162,123,2010-06-30
68203,123,162,2010-01-12
23898,1147,123,2014-07-22
23898,1082,1147,2013-07-01
23898,162,1082,2011-07-18
23898,123,162,2010-09-21
23898,244,123,2010-07-01
23898,123,244,2007-07-01
187718,2282,1041,2023-07-06
187718,172,2282,2018-07-01
187718,1184,172,2018-06-30
187718,172,1184,2017-08-12
187718,1245,172,2014-07-01
187718,123,1245,2012-01-01
25469,162,123,2013-07-12
25469,800,162,2007-08-31
25469,123,800,2005-07-01
25469,800,123,2005-06-30
25469,123,800,2005-01-31
25469,210,123,2004-08-31
25469,123,210,2001-01-01
3926,162,123,2012-06-30
3926,123,162,2011-08-11
3926,1158,123,2010-07-01
3926,417,1158,2007-07-09
3926,995,417,2004-07-13
3926,123,995,1998-07-01
60530,417,123,2013-08-19
60530,162,417,2012-09-04
60530,347,162,2012-06-30
60530,162,347,2011-08-09
60530,347,162,2011-06-30
60530,162,347,2010-08-03
60530,1147,162,2010-06-30
60530,162,1147,2009-07-21
60530,123,162,2008-07-01
373433,537,1041,2024-01-05
373433,123,537,2022-07-22
122881,3524,123,2017-07-01
122881,123,3524,2014-07-08
122881,162,123,2012-07-13
122881,123,162,2012-06-30
122881,162,123,2011-07-20
122881,123,162,2010-07-01
40064,162,123,2013-01-21
40064,123,162,2012-06-30
40064,162,123,2012-01-27
40064,995,162,2011-06-30
40064,162,995,2010-08-30
40064,1132,162,2010-06-30
40064,162,1132,2010-01-22
40064,123,162,2008-06-30
40064,162,123,2008-01-31
40064,1158,162,2008-01-30
40064,162,1158,2007-08-01
40064,123,162,2006-07-01
77811,162,123,2011-06-30
77811,123,162,2011-01-01
1053147,123,1041,2023-07-01
1018259,157,1041,2024-01-18
1018259,123,157,2023-01-31
180704,2462,123,2016-02-08
180704,162,2462,2015-06-30
180704,2462,162,2015-01-31
180704,123,2462,2013-11-01
180704,2462,123,2013-02-01
5730,3524,123,2013-08-13
5730,969,3524,2012-07-01
5730,162,969,2011-06-30
5730,969,162,2011-01-25
5730,1147,969,2007-07-01
5730,123,1147,2006-08-28
5730,162,123,2005-07-01
5730,1147,162,2004-06-30
5730,162,1147,2002-07-01
5730,123,162,2000-07-01
18934,1420,1147,2022-07-01
18934,123,1420,2015-07-01
18934,1420,123,2015-06-30
18934,123,1420,2015-02-02
18934,162,123,2012-07-01
18934,123,162,2012-06-30
18934,162,123,2011-08-31
18934,1147,162,2008-06-30
18934,162,1147,2007-07-01
18934,3911,162,2007-06-30
18934,162,3911,2007-01-12
18934,123,162,2006-07-01
170449,162,123,2014-01-21
170449,123,162,2014-01-20
170449,162,123,2013-08-27
170449,3524,162,2013-06-30
170449,162,3524,2013-01-30
170449,123,162,2013-01-29
170449,162,123,2012-08-30
170449,123,162,2011-07-01
126705,1160,123,2019-07-13
126705,123,1160,2017-01-30
126705,162,123,2014-07-01
126705,123,162,2014-06-30
126705,162,123,2013-07-19
126705,123,162,2011-07-01
59957,826,123,2020-01-23
59957,123,826,2019-09-11
59957,1158,123,2017-07-13
59957,1421,1158,2015-08-05
59957,123,1421,2014-07-17
59957,162,123,2011-08-16
59957,1160,162,2011-01-31
59957,273,1160,2009-08-31
59957,123,273,2009-06-30
59957,273,123,2008-09-01
59957,123,273,2008-07-01
329519,1096,123,2023-01-06
329519,123,1096,2021-07-09
164967,1160,123,2023-07-01
164967,123,1160,2022-07-01
164967,162,123,2014-07-08
164967,123,162,2013-07-01
258254,330,210,2024-07-01
258254,123,330,2022-07-18
258254,347,123,2022-04-29
258254,123,347,2021-10-08
258254,199,123,2021-07-01
258254,162,199,2020-11-06
258254,330,162,2016-01-31
258254,123,330,2013-01-01
745341,123,162,2023-07-01
346546,520,162,2023-06-30
346546,162,520,2022-07-20
346546,123,162,2020-06-30
346546,162,123,2020-01-30
346546,123,162,2020-01-29
574671,162,123,2022-07-01
574671,123,162,2022-06-30
574671,162,123,2022-02-15
574671,520,162,2021-06-30
574671,162,520,2021-01-21
574671,123,162,2020-06-30
574671,162,123,2020-01-14
574671,123,162,2020-01-01
569598,667,162,2020-01-29
569598,123,667,2018-07-01
947360,123,162,2023-11-01
294873,614,6600,2025-01-01
294873,6600,614,2024-12-31
294873,614,6600,2024-03-07
294873,1082,614,2022-01-12
294873,614,1082,2021-12-31
294873,1082,614,2020-01-22
294873,123,1082,2017-07-31
3575,1082,123,2012-12-23
3575,583,1082,2009-07-01
3575,995,583,2006-07-01
3575,123,995,1996-07-01
173589,826,123,2017-07-01
173589,123,826,2017-06-30
173589,826,123,2017-01-30
173589,123,826,2016-08-31
173589,1082,123,2013-09-02
173589,123,1082,2013-06-30
173589,1082,123,2013-01-31
173589,123,1082,2012-07-03
810895,123,162,2023-01-01
535834,1096,162,2024-06-30
535834,162,1096,2024-02-01
535834,123,162,2020-07-01
170914,354,123,2023-01-07
170914,3948,354,2019-01-31
170914,123,3948,2017-07-01
45237,347,123,2018-07-01
45237,123,347,2017-11-08
45237,1082,123,2017-08-31
45237,123,1082,2016-07-02
45237,4083,123,2008-07-01
45237,123,4083,2006-07-01
263918,123,162,2018-07-27
17348,1082,123,2016-07-01
17348,3911,1082,2012-07-02
17348,123,3911,2005-07-01
659518,520,162,2024-06-30
659518,162,520,2023-09-01
659518,3911,162,2023-06-30
659518,162,3911,2023-01-31
659518,123,162,2022-07-01
56809,667,347,2018-07-01
56809,1082,667,2014-08-25
56809,123,1082,2014-06-30
56809,1082,123,2012-07-17
56809,123,1082,2012-06-30
56809,1082,123,2012-01-27
56809,123,1082,2007-07-01
55409,40,123,2019-11-20
55409,1082,40,2017-01-30
55409,123,1082,2016-07-26
55409,2969,123,2013-07-18
55409,123,2969,2013-06-30
55409,2969,123,2013-01-04
55409,583,2969,2011-07-04
55409,2969,583,2011-06-30
55409,583,2969,2010-08-31
55409,1421,583,2009-06-30
55409,583,1421,2009-01-27
55409,123,583,2007-07-01
16951,1082,123,2012-07-01
16951,290,1082,2011-08-30
16951,123,290,2006-07-01
37760,1082,123,2017-07-01
37760,123,1082,2013-06-30
37760,1082,123,2012-08-07
37760,123,1082,2011-07-01
745181,123,162,2022-07-01
12096,1082,123,2017-07-01
12096,347,1082,2007-07-01
12096,123,347,2001-07-01
203746,162,826,2023-09-01
203746,969,162,2019-08-06
203746,290,969,2017-07-01
203746,123,290,2014-07-01
745202,162,123,2023-10-23
745202,123,162,2023-07-01
481176,1082,123,2018-07-01
481176,123,1082,2017-07-01
569389,162,417,2022-08-29
569389,123,162,2020-06-30
569389,162,123,2019-09-17
569389,123,162,2018-07-01
22382,2832,123,2019-10-03
22382,123,2832,2019-01-28
22382,36,123,2017-06-30
22382,123,36,2016-08-31
22382,36,123,2015-08-31
22382,1082,36,2012-01-27
22382,273,1082,2010-07-01
22382,123,273,2008-06-30
22382,273,123,2007-08-30
22382,123,273,2004-07-01
30757,2063,123,2021-07-01
30757,830,2063,2020-08-04
30757,1082,830,2017-01-23
30757,123,1082,2015-07-01
30757,417,123,2013-07-15
30757,1775,417,2010-01-08
30757,244,1775,2009-08-27
30757,1106,244,2008-06-30
30757,244,1106,2007-08-03
30757,830,244,2006-07-01
30757,244,830,2006-06-30
30757,830,244,2006-01-31
30757,123,830,2003-01-01
178313,667,123,2024-07-01
178313,162,667,2022-07-01
178313,667,162,2022-06-30
178313,162,667,2021-07-16
178313,667,162,2021-06-30
178313,162,667,2020-09-29
178313,618,162,2020-06-30
178313,162,618,2019-08-01
178313,667,162,2018-07-24
178313,123,667,2017-01-16
277268,1082,123,2017-11-30
277268,123,1082,2017-11-29
277268,1082,123,2017-07-01
277268,123,1082,2017-06-30
277268,1082,123,2016-07-20
277268,123,1082,2016-06-30
277268,1082,123,2016-01-21
277268,123,1082,2015-07-01
182891,162,520,2023-06-30
182891,520,162,2022-07-20
182891,58,520,2020-08-11
182891,1184,58,2020-06-30
182891,58,1184,2020-01-27
182891,347,58,2018-07-01
182891,123,347,2015-06-30
182891,347,123,2014-07-01
182891,123,347,2013-07-01
264567,1420,123,2020-07-09
264567,123,1420,2020-06-30
264567,1420,123,2019-07-02
264567,1160,1420,2019-06-30
264567,1420,1160,2018-07-01
264567,1082,1420,2017-07-01
264567,667,1082,2017-06-30
264567,1082,667,2016-07-04
264567,826,1082,2015-07-18
264567,123,826,2013-07-01
543382,123,162,2022-08-14
475412,162,40,2023-07-13
475412,520,162,2023-06-30
475412,162,520,2022-08-23
475412,520,162,2021-06-30
475412,162,520,2020-09-11
475412,290,162,2020-01-30
475412,123,290,2018-07-01
427161,667,123,2024-07-01
427161,1095,667,2022-06-30
427161,667,1095,2022-01-27
427161,1082,667,2018-08-30
427161,123,1082,2018-02-01
415383,1082,172,2021-07-06
415383,123,1082,2021-06-30
415383,1082,123,2020-08-01
415383,123,1082,2020-07-31
415383,1082,123,2019-07-07
415383,123,1082,2017-07-01
536510,520,123,2024-07-01
536510,123,520,2023-06-30
536510,520,123,2023-01-31
536510,123,520,2022-07-19
569383,3524,162,2024-06-30
569383,162,3524,2024-02-01
569383,1158,162,2023-01-31
569383,162,1158,2022-08-16
569383,123,162,2020-07-01
5406,1147,123,2015-08-01
5406,1082,1147,2013-08-06
5406,290,1082,2011-07-01
5406,1041,290,2006-08-30
5406,244,1041,2005-07-01
5406,123,244,2004-07-01
789082,210,162,2022-01-01
789082,123,210,2021-01-01
494237,162,123,2022-01-22
494237,123,162,2021-06-30
494237,162,123,2020-08-26
494237,123,162,2020-06-30
494237,162,123,2019-09-02
494237,123,162,2019-07-01
531338,2727,123,2024-07-01
531338,1160,2727,2023-06-30
531338,2727,1160,2022-01-31
531338,1082,2727,2021-07-07
531338,123,1082,2021-06-30
531338,1082,123,2020-07-08
531338,123,1082,2020-06-30
531338,1082,123,2019-07-02
531338,123,1082,2019-07-01
111058,969,432,2023-01-31
111058,157,969,2019-08-06
111058,417,157,2018-08-31
111058,2969,417,2016-07-25
111058,123,2969,2015-07-01
111058,1082,123,2013-07-01
111058,123,1082,2013-06-30
111058,1082,123,2012-07-17
111058,123,1082,2012-06-30
111058,1082,123,2011-07-01
111058,123,1082,2010-07-01
69905,1082,123,2011-07-01
69905,123,1082,2011-06-30
69905,1082,123,2011-01-01
69905,123,1082,2010-06-30
69905,1082,123,2010-01-01
69905,123,1082,2008-07-01
435485,51663,614,2023-07-01
435485,1082,51663,2021-08-06
435485,585,1082,2017-07-01
435485,123,585,2016-04-25
435485,585,123,2016-02-26
371686,290,499,2022-07-01
371686,520,290,2018-07-01
371686,290,520,2018-06-30
371686,520,290,2017-08-31
371686,123,520,2017-07-01
371686,1095,123,2016-07-01
371686,123,1095,2015-07-01
745178,123,162,2023-07-01
81460,1160,123,2021-08-06
81460,123,1160,2020-01-30
81460,347,123,2018-07-01
81460,618,347,2017-07-19
81460,1082,618,2015-07-21
81460,3911,1082,2012-01-20
81460,826,3911,2009-07-01
81460,123,826,2008-07-01
358985,123,813,2022-01-06
358985,317,123,2017-06-30
358985,123,317,2016-07-21
358985,1082,123,2016-06-30
358985,123,1082,2015-08-14
111482,1082,123,2017-09-08
111482,417,1082,2015-07-01
111482,2969,417,2012-07-01
111482,123,2969,2010-07-01
39073,330,123,2016-01-01
39073,273,330,2014-03-31
39073,449,273,2013-08-31
39073,294,449,2012-09-03
39073,1082,294,2011-07-21
39073,123,1082,2007-01-02
463618,162,417,2019-07-06
463618,123,162,2018-07-01
14949,1082,123,2017-07-21
14949,1050,1082,2008-07-01
14949,1082,1050,2008-06-30
14949,1050,1082,2008-01-21
14949,40,1050,2007-07-03
14949,123,40,2003-07-01
432772,1061,738,2023-01-23
432772,162,1061,2021-03-11
432772,3911,162,2020-06-30
432772,162,3911,2019-07-23
432772,667,162,2019-06-30
432772,162,667,2019-01-20
432772,1095,162,2018-07-01
432772,123,1095,2016-07-01
490426,2282,162,2021-01-21
490426,123,2282,2018-01-03
258267,601,1082,2021-06-30
258267,1082,601,2019-08-19
258267,123,1082,2017-07-26
412932,317,162,2024-06-30
412932,162,317,2024-02-01
412932,1090,162,2021-08-04
412932,123,1090,2017-07-01
45624,3840,123,2021-01-14
45624,123,3840,2020-09-28
45624,6890,123,2019-09-01
45624,123,6890,2019-06-30
45624,6890,123,2018-08-31
45624,141,6890,2017-07-01
45624,1082,141,2013-07-19
45624,123,1082,2007-07-01
68902,354,123,2015-01-27
68902,1082,354,2013-01-27
68902,123,1082,2012-06-30
68902,1082,123,2011-07-05
68902,123,1082,2008-07-01
76055,1082,123,2016-07-26
76055,123,1082,2016-06-30
76055,1082,123,2015-08-31
76055,123,1082,2015-06-30
76055,1082,123,2015-02-02
76055,995,1082,2011-07-01
76055,1095,995,2010-06-30
76055,995,1095,2010-01-28
76055,123,995,2008-07-01
149551,1158,123,2021-07-01
149551,123,1158,2018-01-29
149551,1082,123,2015-07-03
149551,123,1082,2013-07-01
126675,1082,123,2013-07-01
126675,123,1082,2013-06-30
126675,1082,123,2013-01-31
126675,123,1082,2013-01-30
126675,1082,123,2012-09-11
126675,123,1082,2012-06-30
126675,1082,123,2012-01-16
126675,123,1082,2011-07-01
5348,2969,123,2020-07-01
5348,1082,2969,2016-07-08
5348,417,1082,2008-07-01
5348,1041,417,2004-08-24
5348,415,1041,2004-06-30
5348,1041,415,2003-07-01
5348,123,1041,2000-07-01
395242,868,58,2024-06-30
395242,58,868,2024-02-06
395242,1421,58,2023-08-12
395242,123,1421,2021-07-01
395242,1147,123,2020-06-30
395242,123,1147,2019-08-19
84481,22381,123,2022-07-25
84481,123,22381,2021-09-22
84481,1082,123,2018-07-01
84481,123,1082,2018-06-30
84481,1082,123,2017-08-22
84481,123,1082,2016-07-01
84481,1082,123,2016-06-30
84481,123,1082,2016-01-29
84481,1075,123,2015-07-01
84481,123,1075,2008-08-25
203539,172,123,2022-03-01
203539,123,172,2013-07-01
17179,1082,123,2017-07-01
17179,123,1082,2011-07-01
77834,1421,123,2019-07-01
77834,1082,1421,2017-08-14
77834,2969,1082,2017-06-30
77834,1082,2969,2016-07-13
77834,123,1082,2012-07-01
200320,475,123,2017-01-31
200320,1082,475,2016-08-04
200320,3911,1082,2016-06-30
200320,1082,3911,2015-07-17
200320,123,1082,2015-01-01
157500,54189,123,2022-07-01
157500,123,54189,2020-07-15
157500,1082,123,2017-09-02
157500,123,1082,2017-06-30
157500,1082,123,2016-07-29
157500,123,1082,2015-08-31
290256,273,123,2023-08-09
290256,123,273,2022-09-21
290256,1082,123,2022-07-01
290256,2969,1082,2018-06-30
290256,1082,2969,2017-08-31
290256,1075,1082,2017-07-01
290256,1082,1075,2017-06-30
290256,1075,1082,2017-01-31
290256,123,1075,2016-10-20
192347,50531,123,2019-01-24
192347,123,50531,2017-08-09
192347,1082,123,2016-07-01
192347,123,1082,2016-06-30
192347,1082,123,2015-08-20
192347,123,1082,2015-06-30
192347,1082,123,2014-07-01
192347,123,1082,2013-06-30
192347,1082,123,2012-07-18
192347,123,1082,2012-01-20
5501,1418,123,2017-07-01
5501,1775,1418,2016-01-10
5501,123,1775,2013-01-25
5501,1082,123,2012-06-30
5501,123,1082,2012-01-01
5501,415,123,2011-07-01
5501,995,415,2008-07-01
5501,415,995,2008-06-30
5501,995,415,2007-07-01
5501,1418,995,2002-01-01
5501,123,1418,2000-01-01
745200,123,162,2022-07-01
95604,157,123,2023-08-14
95604,475,157,2023-06-30
95604,157,475,2022-07-13
95604,123,157,2021-07-01
95604,520,123,2019-07-24
95604,123,520,2017-07-03
95604,1158,123,2015-06-30
95604,123,1158,2015-01-15
95604,1082,123,2014-07-30
95604,123,1082,2014-06-30
95604,1082,123,2013-07-04
95604,123,1082,2011-07-01
290537,123,1096,2020-07-01
290537,1082,123,2018-07-01
290537,123,1082,2018-06-30
290537,1082,123,2017-07-01
290537,123,1082,2016-07-01
3901,1082,123,2011-07-01
3901,583,1082,2008-01-01
3901,1041,583,2006-07-01
3901,826,1041,2006-06-30
3901,1041,826,2005-12-05
3901,123,1041,2004-07-01
276768,738,123,2024-01-22
276768,1421,738,2020-07-01
276768,123,1421,2017-08-16
276768,1082,123,2016-07-01
276768,123,1082,2015-10-01
122116,123,1095,2023-07-20
122116,347,123,2022-07-01
122116,40,347,2021-08-30
122116,1082,40,2017-08-31
122116,123,1082,2017-07-01
122116,1082,123,2017-06-30
122116,123,1082,2016-08-11
122116,1421,123,2016-08-10
122116,123,1421,2013-01-23
118292,1082,123,2014-07-01
118292,123,1082,2014-06-30
118292,1082,123,2013-07-15
118292,123,1082,2013-07-01
82324,347,123,2020-02-01
82324,1082,347,2018-07-09
82324,123,1082,2018-06-30
82324,1082,123,2017-02-03
82324,123,1082,2016-07-09
82324,1082,123,2016-06-30
82324,123,1082,2015-07-28
511401,162,123,2023-08-03
511401,467,162,2023-06-30
511401,162,467,2023-01-04
511401,347,162,2023-01-03
511401,162,347,2022-08-29
511401,306,162,2022-06-30
511401,162,306,2021-08-31
511401,520,162,2021-06-30
511401,162,520,2020-08-24
511401,467,162,2020-07-01
511401,123,467,2019-07-01
184491,7732,123,2023-07-09
184491,2969,7732,2019-08-11
184491,1082,2969,2018-07-01
184491,2969,1082,2018-06-30
184491,1082,2969,2017-07-25
184491,123,1082,2017-07-01
184491,1082,123,2017-06-30
184491,123,1082,2016-08-31
31089,1082,123,2014-07-01
31089,123,1082,2009-07-01
31089,2969,123,2008-07-01
31089,123,2969,2003-07-01
9659,1082,123,2015-07-01
9659,123,1082,2011-07-01
9659,1082,123,2011-06-30
9659,123,1082,2010-08-31
9659,398,123,2009-07-29
9659,762,398,2008-07-01
9659,398,762,2008-06-30
9659,762,398,2008-01-31
9659,583,762,2007-07-01
9659,2282,583,2005-07-01
9659,123,2282,2003-07-01
644032,1082,123,2022-02-03
644032,123,1082,2021-06-30
644032,1082,123,2021-02-01
644032,123,1082,2020-07-01
84301,273,1082,2019-07-17
84301,1147,273,2014-07-01
84301,123,1147,2008-07-01
648020,3325,1082,2022-07-01
648020,123,3325,2021-07-01
654415,3524,1082,2024-06-30
654415,1082,3524,2024-01-09
654415,123,1082,2022-08-17
583699,123,1082,2024-02-01
836518,1106,1082,2023-08-10
836518,123,1106,2023-01-01
815652,2503,1082,2024-01-30
815652,123,2503,2023-06-30
815652,2503,123,2022-08-23
815652,123,2503,2020-07-01
740529,123,475,2022-07-01
5345,273,123,2012-07-01
5345,123,273,2011-08-31
5345,273,123,2007-01-10
5345,123,273,2005-07-01
34529,22381,123,2019-07-24
34529,123,22381,2019-06-30
34529,22381,123,2019-01-19
34529,995,22381,2016-01-16
34529,123,995,2013-06-30
34529,995,123,2012-09-10
34529,123,995,2012-01-31
34529,273,123,2010-09-01
34529,123,273,2009-07-01
182916,415,826,2021-07-01
182916,2969,415,2019-08-03
182916,273,2969,2017-07-07
182916,2969,273,2016-06-30
182916,273,2969,2015-08-31
182916,123,273,2015-06-30
182916,273,123,2014-09-01
182916,123,273,2013-07-01
371145,1082,123,2018-07-01
371145,123,1082,2017-09-14
594991,738,1082,2024-06-30
594991,1082,738,2023-09-01
594991,3524,1082,2022-07-13
594991,123,3524,2020-06-30
594991,3524,123,2019-01-22
594991,123,3524,2017-11-10
652275,123,1082,2023-07-17
60603,618,123,2018-07-06
60603,123,618,2015-07-01
60603,618,123,2015-06-30
60603,123,618,2014-08-19
60603,273,123,2013-08-31
60603,123,273,2008-07-01
213368,6600,199,2024-02-16
213368,2381,6600,2022-04-11
213368,3205,2381,2021-07-16
213368,123,3205,2019-08-09
213368,273,123,2017-01-31
213368,123,273,2014-07-01
213368,210,123,2011-01-01
37460,9636,123,2014-12-05
37460,123,9636,2014-09-19
37460,273,123,2014-01-06
37460,417,273,2010-07-01
37460,123,417,2007-07-01
37460,417,123,2007-06-30
37460,123,417,2006-01-09
1097139,123,1082,2023-07-01
98334,1061,123,2020-02-17
98334,244,1061,2017-01-31
98334,273,244,2014-07-01
98334,3524,273,2012-07-01
98334,123,3524,2010-07-01
62013,273,123,2015-08-16
62013,123,273,2013-01-25
126692,969,123,2015-07-07
126692,123,969,2015-06-30
126692,969,123,2015-02-02
126692,273,969,2013-08-26
126692,123,273,2013-06-30
126692,273,123,2013-01-22
126692,123,273,2010-07-01
386726,449,1082,2023-06-30
386726,1082,449,2022-09-02
386726,123,1082,2022-06-30
386726,1082,123,2022-01-19
386726,449,1082,2019-08-06
386726,123,449,2015-12-21
40446,273,123,2012-08-31
40446,123,273,2006-07-01
656441,244,114,2024-06-30
656441,114,244,2024-01-08
656441,826,114,2023-07-21
656441,40,826,2022-09-01
656441,1082,40,2021-08-30
656441,123,1082,2021-06-30
656441,1082,123,2020-07-31
656441,123,1082,2020-01-31
34053,273,123,2014-07-01
34053,123,273,2011-06-30
34053,273,123,2010-08-17
34053,123,273,2008-06-30
34053,273,123,2007-07-09
34053,123,273,2005-07-01
56795,618,123,2019-02-09
56795,273,618,2016-07-20
56795,415,273,2013-08-30
56795,123,415,2007-07-01
26802,3205,123,2019-07-01
26802,123,3205,2017-07-05
26802,273,123,2010-08-31
26802,410,273,2008-07-14
26802,123,410,2006-06-30
26802,410,123,2004-07-01
26802,123,410,2003-07-01
704553,1082,123,2022-01-26
704553,123,1082,2020-08-01
18543,969,123,2015-01-14
18543,273,969,2013-08-07
18543,969,273,2010-07-01
18543,123,969,2005-07-01
288415,1082,978,2023-01-27
288415,2503,1082,2021-06-30
288415,1082,2503,2020-08-31
288415,2425,1082,2019-07-12
288415,210,2425,2019-07-01
288415,2425,210,2019-06-30
288415,210,2425,2018-07-01
288415,123,210,2015-01-01
36500,415,123,2018-08-31
36500,273,415,2016-08-04
36500,123,273,2016-06-30
36500,273,123,2015-08-28
36500,383,273,2014-01-21
36500,123,383,2009-01-14
443263,2420,123,2021-01-30
443263,123,2420,2020-01-31
556865,123,290,2023-07-06
19139,1096,123,2018-08-06
19139,123,1096,2018-01-08
19139,273,123,2014-07-04
19139,123,273,2011-07-07
19139,60,123,2008-07-01
19139,123,60,2004-07-01
127610,1465,123,2023-07-23
127610,40,1465,2022-08-24
127610,273,40,2019-07-01
127610,123,273,2014-07-01
127610,336,123,2012-07-01
127610,123,336,2012-06-30
127610,336,123,2010-07-01
127610,123,336,2010-01-01
203470,1147,123,2017-01-02
203470,273,1147,2015-08-03
203470,290,273,2014-06-30
203470,273,290,2014-01-30
203470,123,273,2013-07-01
744074,8024,1082,2024-01-31
744074,123,8024,2022-07-12
39906,273,123,2019-07-01
39906,123,273,2006-07-01
533738,157,1082,2020-08-11
533738,123,157,2018-07-01
5477,4078,123,2021-01-01
5477,123,4078,2019-08-26
5477,4078,123,2019-01-01
5477,244,4078,2018-03-05
5477,123,244,2016-08-31
5477,244,123,2015-07-10
5477,273,244,2010-12-16
5477,417,273,2007-07-21
5477,826,417,2005-07-01
5477,123,826,2005-06-30
5477,826,123,2004-07-01
5477,123,826,2002-07-01
175635,601,123,2017-01-31
175635,1420,601,2015-07-07
175635,123,1420,2015-06-30
175635,1420,123,2014-07-08
175635,123,1420,2012-07-01
496857,123,1082,2022-01-14
496857,1184,123,2020-09-22
496857,123,1184,2020-06-30
496857,1184,123,2019-02-04
496857,123,1184,2017-07-01
203517,415,813,2021-08-23
203517,1158,415,2018-08-10
203517,273,1158,2016-08-30
